id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
37791294,三进院民宿-醉 北京延庆八达岭长城世园会野鸭湖玉渡山团建聚会提供免费早餐,285545503,莹,延庆县 / Yanqing,40.49694,116.02096,Private room,723,1,0,0.0,21,348,0
37791685,三进院民宿-舞北京延庆八达岭长城世园会玉渡山龙庆峡野鸭湖附近提供免费早餐,285545503,莹,延庆县 / Yanqing,40.49731,116.02152,Private room,723,1,0,0.0,21,348,0
37791871,三进院民宿-夏 北京延庆八达岭长城世园会野鸭湖玉渡山团建聚会提供免费早餐,285545503,莹,延庆县 / Yanqing,40.49491,116.02128,Private room,523,1,0,0.0,21,348,0
37792025,三进院民宿-冬  北京延庆八达岭长城世园会野鸭湖玉渡山团建聚会提供免费早餐,285545503,莹,延庆县 / Yanqing,40.49651,116.02185,Private room,723,1,1,0.08,21,348,0
37792157,三进院民宿-雪 北京延庆八达岭长城世园会野鸭湖玉渡山龙庆峡团建聚会提供免费早餐,285545503,莹,延庆县 / Yanqing,40.49537,116.0201,Private room,523,1,0,0.0,21,348,0
37793211,北京怀柔圣馨园民宿,257263188,李然,怀柔区 / Huairou,40.44714,116.62699,Entire home/apt,3733,1,1,0.17,1,360,1
37808999,农家二层卧室独卫可长租,286157524,一一,房山区,39.81055,116.06658,Private room,80,1,0,0.0,1,338,0
37809937,【花筑】怀柔|红螺寺景区内|元熙舍|特色日料|汗蒸|自驾免费停车|高端品质|团建轰趴首选|云山庐大床,206645498,Frank,怀柔区 / Huairou,40.37503,116.62139,Private room,819,1,1,0.07,6,332,0
37812886,4卧4卫1厅1厨2院～独享皇家养生胜地潭柘寺～户外雪景私汤～距四环35分钟～大隐于此,283542199,坤,门头沟区 / Mentougou,39.9037,116.01426,Entire home/apt,6151,1,9,0.52,4,81,6
37817635,应梦晓筑民宿玉渡山龙庆峡石京龙滑雪场,285212486,存亮,延庆县 / Yanqing,40.52025,115.93867,Entire home/apt,6777,1,9,0.35,1,83,2
37820618,【吾己】民宿水长城北京天然水源美景圣地,282415996,明珠,怀柔区 / Huairou,40.41091,116.33375,Private room,947,1,1,0.14,5,84,1
37820843,怀柔北山依山傍水三居三卫一厨有大炕独立小院,286270140,丽华,怀柔区 / Huairou,40.78096,116.74678,Entire home/apt,1670,1,6,0.24,1,363,3
37822626,吾己民宿——水长城 野长城脚下整院  小聚、沙龙设计师民宿,282415996,明珠,怀柔区 / Huairou,40.41137,116.33396,Entire home/apt,6513,1,5,0.2,5,86,1
37824635,水长城 撞道口野长城脚下【吾己】民宿,282415996,明珠,怀柔区 / Huairou,40.41113,116.33532,Private room,947,1,6,0.24,5,84,3
37826080,水长城 撞道口长城下【吾己】民宿北京最近天然水源美景圣地,282415996,明珠,怀柔区 / Huairou,40.41317,116.33384,Private room,944,1,28,1.09,5,85,8
37829655,虹苑：家庭房 青龙峡景区,138266027,鸿震,怀柔区 / Huairou,40.44596,116.69738,Private room,980,1,1,0.04,4,63,0
37840644,《拾贰》小汤山精品私汤.12号院,286533936,文娟,昌平区,40.17004,116.4434,Entire home/apt,3829,1,80,3.15,1,144,34
37842430,民宿,282011829,刀刀,延庆县 / Yanqing,40.40966,115.92874,Private room,176,1,3,0.6,1,83,3
37842933,【迦南小院】红螺寺2分钟，雁栖湖，慕田峪长城，青龙峡附近8个房间独立洗手间，团建，烧烤火锅，独立院子,260899812,Janne,怀柔区 / Huairou,40.37011,116.63242,Private room,357,1,27,1.05,1,177,11
37844255,延庆 龙庆峡、石京龙滑雪场、八达岭、玉渡山、百里画廊、古崖居、花海、豆腐宴快乐假日公寓,286559542,黄女士,延庆县 / Yanqing,40.52974,116.00259,Entire home/apt,368,1,0,0.0,1,337,0
37845396,北京古北水镇北欧观景童趣叠墅C,195339432,泓波,密云县 / Miyun,40.65869,117.26571,Entire home/apt,1369,1,1,0.04,5,180,0
37861924,乡里乡居野望小院延庆八达岭长城四季花海世园会聚会团建含免费早餐,148891823,莹,延庆县 / Yanqing,40.5234,116.36225,Private room,5059,1,0,0.0,11,317,0
37862577,延庆大隐于世冬奥小镇嗨巢网红精品民宿,275683246,佳,延庆县 / Yanqing,40.45473,115.8481,Entire home/apt,5085,1,0,0.0,8,232,0
37869996,延庆玉渡山 野鸭湖 龙庆峡 古崖居 世园会 聚会 轰趴 御野山舍,286835169,尚阳,延庆县 / Yanqing,40.4997,115.89551,Entire home/apt,4441,1,3,0.12,1,175,2
37870296,二人私汤泡池完美体验～和爱人体验大山里的美独享精品整院～四环西35分钟到达,283542199,坤,门头沟区 / Mentougou,39.90554,116.0156,Private room,2437,1,0,0.0,4,65,0
37872459,云点民俗特色别墅（怀柔汤河口小黄塘村）,286304830,艳冬,怀柔区 / Huairou,40.70032,116.65805,Private room,274,1,6,0.25,10,358,1
37874310,古北水镇|司马台长城|亲子度假|双层联排别墅,286872269,丽娜,密云县 / Miyun,40.64885,117.26894,Entire home/apt,1451,1,3,0.12,1,85,1
37888855,川路缘民宿 D世园会野鸭湖玉渡山古崖居附近的，免费早餐,268663074,川路缘,延庆县 / Yanqing,40.45299,115.84947,Private room,357,1,1,0.13,8,62,1
37889482,慕田峪长城脚下-我取轩,287024524,文铮,怀柔区 / Huairou,40.41755,116.45027,Entire home/apt,5454,1,2,0.26,1,26,2
37891774,满园-三层庭院别墅400平米可隐居可聚会唱歌烧烤，紧邻云蒙山密云水库张裕酒庄,136852890,Anita,密云县 / Miyun,40.46314,116.82941,Entire home/apt,4182,1,15,0.6,1,361,2
37918063,慕田峪，响水湖长城脚下，民宿四合院,287257056,军,怀柔区 / Huairou,40.43473,116.43266,Entire home/apt,3037,1,8,0.32,1,359,0
37923656,旧时知宿家庭四人间,191127166,雷,房山区,39.63275,115.59032,Private room,298,1,0,0.0,7,357,0
37949647,花间住之“小酒馆” 金秋亲子出游  网红小院  灰色治愈系  团建聚会派对  广告视频拍摄 可烧烤,287296401,薇,密云县 / Miyun,40.34423,116.98944,Entire home/apt,4108,1,9,0.64,4,358,5
37950393,八达岭长城野生动物园二层联排别墅休闲度假聚会烧烤麻将K歌,287278035,四蓉,延庆县 / Yanqing,40.35452,115.98611,Entire home/apt,3602,1,4,0.16,8,352,2
37953875,画田山居精品民宿-抚琴小院（榻榻米、独立私密小院）北京密云水库、古北水镇、白龙潭、松鼠谷周边,216937754,秋梅,密云县 / Miyun,40.51165,117.14391,Private room,1980,1,1,0.04,7,363,0
37956917,美梦成真轰趴馆独栋别墅整租,279124349,美梦成真,昌平区,40.24033,116.15389,Private room,2380,1,0,0.0,2,178,0
37960664,雁栖湖~神堂峪~虹鳟鱼一条沟~不夜谷[巷深山间小筑],287795447,贾· 先森,怀柔区 / Huairou,40.41052,116.59952,Entire home/apt,1800,1,12,0.48,1,360,7
37961555,现代简约时尚,267060200,佳,怀柔区 / Huairou,40.42711,116.55677,Private room,1664,1,0,0.0,1,63,0
37973387,西山忘舍（A型房）,206556055,妙阳,海淀区,40.07754,116.09549,Private room,183,1,1,0.56,4,362,1
37973652,慕田峪红螺寺雁栖湖最美乡村六渡河山脚下 [松鹤源民宿] 5+3 包院,286563235,芯妤,怀柔区 / Huairou,40.38687,116.53413,Entire home/apt,4261,1,0,0.0,1,175,0
37974009,西山忘舍（B型房）,206556055,妙阳,海淀区,40.07627,116.09525,Private room,298,1,1,0.17,4,363,1
37974261,西山忘舍（C型房）,206556055,妙阳,海淀区,40.07764,116.09357,Private room,300,1,0,0.0,4,363,0
37979257,闲居小院位于宋庄镇文化艺术区，附近有1982农场，宋庄生态蓝湖庄园，骑缘马术俱乐部，创意餐厅聚集地等,287065946,发蓉,通州区 / Tongzhou,39.96638,116.73962,Private room,336,1,3,0.12,3,362,2
37981493,东篱山舍2号院·秘境花园/聚会/团建【五居室/私人浴缸/20人会议室/超大露台】慕田峪长城景区内,77669327,Sandy,怀柔区 / Huairou,40.42104,116.56073,Entire home/apt,5806,1,2,0.08,14,358,0
37989176,［阳台山-凤凰岭］泉水山庄民宿/独门独院/清新淡雅/地铁北安河/古装拍摄地/可做饭/三居/乘除,277065592,洋洋,海淀区,40.08179,116.08203,Private room,2080,1,0,0.0,5,332,0
37989194,谷嘚奈 胡同里的小院Good Night 115 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94953,116.41347,Private room,496,1,44,1.73,14,77,19
38003530,［阳台山-凤凰岭］泉水山庄民宿/独门独院/清新淡雅/地铁北安河/书画院/可活动聚餐会议等/小三班,277065592,洋洋,海淀区,40.07267,116.09578,Private room,2880,1,1,0.05,5,332,0
38009568,八达岭龙悦之家,288327806,大悦,延庆县 / Yanqing,40.32437,115.94078,Entire home/apt,2274,1,1,0.04,2,364,0
38010114,晨曦,279296255,腊梅,密云县 / Miyun,40.57591,116.97326,Private room,703,1,0,0.0,10,358,0
38010693,般若,279296255,腊梅,密云县 / Miyun,40.57574,116.97232,Private room,1139,1,1,0.13,10,358,1
38011348,休闲别墅,288340862,建中,延庆县 / Yanqing,40.35705,115.94575,Private room,799,1,2,0.08,1,337,0
38015667,谷嘚奈 胡同里的小院GoodNight 112雍和宫五道营国子监鼓楼南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94794,116.41281,Private room,496,1,50,1.97,14,85,26
38026171,Cozy campsite on the Great Wall,63422713,Steven,延庆县 / Yanqing,40.29931,115.9516,Entire home/apt,1200,1,0,0.0,1,365,0
38027995,精品联排别墅,253423696,杨,密云县 / Miyun,40.65782,117.26552,Entire home/apt,1693,1,0,0.0,1,338,0
38033934,北京延庆妫畔清境•春秋渡民居,285828566,大伟,延庆县 / Yanqing,40.46603,116.06288,Entire home/apt,800,1,0,0.0,1,337,0
38036143,水源青山私汤精品民宿/春暖花开/亲子泳池/私汤温泉/全年无休,283812980,青山,怀柔区 / Huairou,40.34727,116.42175,Entire home/apt,4654,1,24,0.95,1,175,9
38037838,“侣行”民宿,288627580,洋,延庆县 / Yanqing,40.37085,115.96318,Entire home/apt,3737,1,15,0.6,2,86,8
38050820,借宿一晚民宿小院616号（岔石口村）紧邻四海镇,264659845,借宿,延庆县 / Yanqing,40.49629,116.42822,Entire home/apt,2988,1,0,0.0,5,338,0
38050882,密云希望小镇日光山谷榕遥阁轰趴聚会别墅,288742279,亚南,密云县 / Miyun,40.44057,116.92623,Entire home/apt,1510,1,4,0.16,1,359,3
38053477,闲居小院位于宋庄镇文化艺术区，附近有1982农场，宋庄生态蓝湖庄园，骑缘马术俱乐部，创意餐厅聚集地等,287065946,发蓉,通州区 / Tongzhou,39.96007,116.73222,Private room,680,1,0,0.0,3,365,0
38053535,闲居小院位于宋庄镇文化艺术区，附近有1982农场，宋庄生态蓝湖庄园，骑缘马术俱乐部，创意餐厅聚集地等,287065946,发蓉,通州区 / Tongzhou,39.9677,116.73899,Entire home/apt,3000,1,1,0.17,3,360,1
38053844,火烈农家院,288078875,有凤,怀柔区 / Huairou,40.37573,116.55737,Shared room,3846,1,0,0.0,1,360,0
38055294,延庆映山居四季花海百里画廊亲子小院三世同堂入住赠送书法名家墨宝家和万事兴一幅,258103383,相舍民宿,延庆县 / Yanqing,40.54494,116.38809,Entire home/apt,3799,1,11,0.44,2,85,6
38058815,十渡熙溪家民宿,109177064,Shaohua,房山区,39.67127,115.59664,Private room,238,1,0,0.0,1,359,0
38061484,虎田山居,288828575,张禹,门头沟区 / Mentougou,39.99557,115.70699,Entire home/apt,2683,1,4,0.25,1,41,3
38074185,灵山木屋-西楼3米超大床房,64987062,史群勇,门头沟区 / Mentougou,39.98938,115.48569,Entire home/apt,727,1,9,0.64,2,350,7
38075475,谷嘚奈 胡同里的小院Good Night 103 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94809,116.415,Private room,488,1,44,1.75,14,73,18
38075506,谷嘚奈 胡同里的小院Good Night 102 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94921,116.41306,Private room,547,1,43,1.69,14,75,18
38084511,北京玉渡山忘忧轻舍精品民宿,289066005,江昆,延庆县 / Yanqing,40.49911,115.89154,Entire home/apt,1788,1,2,0.08,1,84,1
38084660,【还乡•沐云】黄花城水长城百年核桃四合院,107400497,Snail,怀柔区 / Huairou,40.40825,116.34373,Entire home/apt,3566,1,1,0.04,3,360,0
38084687,【还乡沐云小院】赠送早餐.怀柔核桃栗子园水长城庭院（烧烤.团建.聚会.亲子游）,289024527,还乡民宿,怀柔区 / Huairou,40.40748,116.34413,Entire home/apt,2632,1,2,0.13,3,360,1
38094589,【小鹿悠悠】7号房{承筐}八达岭脚下民宿【向往的生活】独立四合院/麻将家庭房,184979756,八达岭之小鹿悠悠,延庆县 / Yanqing,40.36365,115.99376,Entire home/apt,1308,1,0,0.0,12,175,0
38102370,透明泡泡/星空泡泡屋/【竹木庭阁小院】,202640045,时空营造,顺义区 / Shunyi,40.0398,116.71247,Private room,970,1,2,0.08,2,365,0
38105290,谷嘚奈 胡同里的小院GoodNight 101雍和宫五道营簋街南锣鼓巷鼓楼什刹海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94811,116.41495,Private room,547,1,48,1.89,14,82,18
38108328,6居室，17-20人，别墅轰趴，朋友聚会，家庭休闲，宽敞明亮，交通便利的乡居，配有投影仪，可院内烧烤,289302992,光军,房山区,39.59948,115.9735,Entire home/apt,1888,1,0,0.0,2,338,0
38108395,适合6-10人，3居，朋友聚会，居家休闲，交通便利，宽敞明亮，舒适乡居，家庭影院，自助烧烤,289302992,光军,房山区,39.60067,115.97729,Entire home/apt,688,1,0,0.0,2,338,0
38110695,【小鹿悠悠】2号房{燕敖}八达岭脚下民宿【向往的生活】独立四合院/古城庭院—散步去长城,184979756,八达岭之小鹿悠悠,延庆县 / Yanqing,40.36448,115.99489,Entire home/apt,1059,1,3,0.12,12,174,1
38111903,四季青园农家小院,289326189,军,通州区 / Tongzhou,39.8343,116.82897,Entire home/apt,2200,1,0,0.0,2,340,0
38112672,四季青园农家小院  距离大运河森林公园开车10分钟路程,289326189,军,通州区 / Tongzhou,39.83268,116.82807,Entire home/apt,3000,1,0,0.0,2,340,0
38134993,乡村情怀,289735602,大哥,怀柔区 / Huairou,40.90948,116.51277,Private room,150,1,0,0.0,1,338,0
38138496,乡里乡居孟舍小院延庆八达岭长城玉渡山野鸭湖团建包含免费早餐,148891823,莹,延庆县 / Yanqing,40.47332,116.07918,Private room,5909,1,2,0.08,11,359,1
38139445,怀柔青萌民宿 近青龙峡@慕田峪@雁栖湖 红螺寺 露天恒温泳池 超大露台 露天烧烤 亲子 团建 聚会,64587368,Yan,怀柔区 / Huairou,40.44826,116.70078,Entire home/apt,7359,1,27,1.07,2,172,9
38164923,虹苑 大床房 青龙峡雁栖湖附近,138266027,鸿震,怀柔区 / Huairou,40.44438,116.69591,Private room,1580,1,0,0.0,4,153,0
38165105,京郊游延庆千家店地质公园大隐于世民宿团建聚会婚礼场地度假小院合宿2号院,265106404,大隐于世-合宿,延庆县 / Yanqing,40.54812,116.20139,Private room,5142,1,0,0.0,6,331,0
38173198,龙庆峡优选房,203697398,郭嘉兴,延庆县 / Yanqing,40.54135,116.021,Private room,173,1,0,0.0,5,365,0
38177866,周末休闲娱乐好去处 独栋别墅 空气好 安静,290092861,昱彤,昌平区,40.18825,116.0393,Entire home/apt,1999,1,0,0.0,1,153,0
38177889,观湖,252102171,不老山居,密云县 / Miyun,40.56697,116.98355,Private room,771,1,1,0.06,7,302,0
38189248,怀柔银级民宿雁栖湖青龙峡300平米精致四合院10人,289948823,跃宁,怀柔区 / Huairou,40.43054,116.67401,Entire home/apt,3035,1,0,0.0,1,85,0
38191657,路缘小居2号院,203665967,博,延庆县 / Yanqing,40.5159,115.93191,Private room,2705,1,1,0.04,2,361,0
38195452,八间坊（太液秋风）四合院精品/天安门/前门/大栅栏,290241376,振林,西城区,39.8943,116.38985,Private room,499,1,7,0.29,9,175,1
38197165,毗邻十三陵，长城，中式独栋别墅，竹林小院,55214175,晨,昌平区,40.22271,116.18196,Entire home/apt,2483,1,16,1.16,1,270,14
38221100,谷嘚奈 胡同里的小院Good Night 104 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94901,116.41323,Private room,517,1,32,1.32,14,74,17
38221778,谷嘚奈 胡同里的小院Good Night 105 天天向上雍和宫五道营国子监后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94922,116.41458,Private room,543,1,32,1.28,14,77,18
38221781,川路缘民宿K玉渡山世园会野鸭湖古崖居附近的,268663074,川路缘,延庆县 / Yanqing,40.4534,115.84954,Private room,266,1,2,0.08,8,64,1
38222120,谷嘚奈 胡同里的小院Good Night 106 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94912,116.41503,Private room,543,1,37,1.47,14,87,12
38222125,谷嘚奈 胡同里的小院Good Night 110 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94787,116.41298,Private room,496,1,57,2.27,14,71,30
38222689,川路缘民宿 L石京龙滑雪场  辉煌国际温泉  世园会   野鸭湖玉渡山八达邻附近免费早餐,268663074,川路缘,延庆县 / Yanqing,40.45439,115.84921,Private room,304,1,2,0.08,8,62,1
38224067,谷嘚奈 胡同里的小院Good Night 107 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94953,116.41294,Private room,637,1,34,1.39,14,78,12
38230509,谷嘚奈 胡同里的小院Good Night 108 天天向上雍和宫五道营国子监后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94902,116.41292,Private room,637,1,42,1.69,14,82,13
38231051,谷嘚奈 胡同里的小院Good Night 109 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94942,116.41317,Private room,637,1,35,1.44,14,75,19
38231368,谷嘚奈 胡同里的小院Good Night 111 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94759,116.41322,Private room,492,1,42,1.68,14,85,18
38232010,谷嘚奈 胡同里的小院Good Night 116 雍和宫五道营国子监南锣鼓巷后海故宫设计师胡同里的家,233579064,Vivian,东城区,39.94722,116.41311,Private room,581,1,30,1.2,14,85,11
